stable_id,chrom,start,end,strand,name,accession
ENSG00000271798,20,2655067,2655198,1,SNORA51,677831
ENSG00000212498,20,2656097,2656182,1,SNORD86,692201
ENSG00000229686,20,2656624,2656694,1,SNORD56,26793
ENSG00000226572,20,2656939,2657010,1,SNORD57,26792
ENSG00000101365,20,2658395,2664219,-1,IDH3B,3420
ENSG00000088881,20,2692878,2760108,1,EBF4,57593
ENSG00000088882,20,2794069,2800637,-1,CPXM1,56265
ENSG00000258713,20,2814987,2815833,1,C20orf141,128653
ENSG00000198326,20,2816302,2820284,1,TMEM239,100288797
ENSG00000132635,20,2835314,2841190,-1,PCED1A,64773
ENSG00000215305,20,2840703,2866732,1,VPS16,64601
ENSG00000132670,20,2864184,3039076,1,PTPRA,5786
ENSG00000125787,20,3043622,3045747,1,GNRH2,2797
ENSG00000125901,20,3045945,3048254,1,MRPS26,64949
ENSG00000101405,20,3071620,3072517,1,OXT,5020
ENSG00000101200,20,3082556,3084724,-1,AVP,551
ENSG00000235958,20,3106913,3150867,1,UBOX5-AS1,100134015
ENSG00000185019,20,3107573,3160196,-1,UBOX5,22888
ENSG00000215251,20,3146519,3159897,-1,FASTKD5,60493
ENSG00000088899,20,3162617,3173592,-1,LZTS3,9762
ENSG00000198171,20,3190350,3204685,-1,DDRGK1,65992
ENSG00000125877,20,3208868,3223870,1,ITPA,3704
ENSG00000088836,20,3227417,3239190,-1,SLC4A11,83959
ENSG00000088854,20,3249305,3407625,-1,C20orf194,25943
ENSG00000088812,20,3471040,3651122,1,ATRN,8455
ENSG00000125861,20,3659292,3663399,-1,GFRA4,64096
ENSG00000149451,20,3667965,3682246,-1,ADAM33,80332
ENSG00000088827,20,3686970,3707128,-1,SIGLEC1,6614
ENSG00000132622,20,3732667,3753111,1,HSPA12B,116835
ENSG00000101220,20,3753508,3768387,-1,C20orf27,54976
ENSG00000101222,20,3777504,3781448,-1,SPEF1,25876
ENSG00000125817,20,3783851,3786690,-1,CENPB,1059
ENSG00000101224,20,3786772,3806121,1,CDC25B,994
ENSG00000125843,20,3820524,3828837,1,AP5S1,55317
ENSG00000088888,20,3846799,3876123,1,MAVS,57506
ENSG00000125779,20,3888839,3929882,1,PANK2,80025
ENSG00000199024,20,3917494,3917571,1,MIR103A2,406896
ENSG00000101236,20,3927309,4015582,-1,RNF24,11237
ENSG00000088826,20,4120980,4187747,1,SMOX,54498
ENSG00000230176,20,4193065,4195943,1,LINC01433,728228
ENSG00000171873,20,4220631,4249074,-1,ADRA1D,146
ENSG00000171867,20,4686236,4701590,1,PRNP,5621
ENSG00000171864,20,4721910,4728460,1,PRND,23627
ENSG00000101265,20,4780023,4823645,-1,RASSF2,9770
ENSG00000089057,20,4852356,5010293,-1,SLC23A2,9962
ENSG00000089063,20,5068232,5113103,-1,TMEM230,29058
ENSG00000132646,20,5114953,5126626,-1,PCNA,5111
ENSG00000101290,20,5126786,5197887,1,CDS2,8760
ENSG00000101292,20,5302040,5314369,-1,PROKR2,128674
ENSG00000226995,20,5426895,5471094,-1,LINC00658,100507629
ENSG00000225640,20,5507875,5510002,-1,LOC101929207,101929207
ENSG00000125772,20,5544404,5611026,-1,GPCPD1,56261
ENSG00000171984,20,5750393,5863912,1,C20orf196,149840
ENSG00000089199,20,5911430,5925361,1,CHGB,1114
ENSG00000089195,20,5937235,5950558,-1,TRMT6,51605
ENSG00000125885,20,5950652,5998977,1,MCM8,84515
ENSG00000088766,20,6006090,6040053,1,CRLS1,54675
ENSG00000125872,20,6040778,6054049,-1,LRRN4,164312
ENSG00000101311,20,6074845,6123544,-1,FERMT1,55612
ENSG00000229876,20,6446723,6528459,1,CASC20,101929244
ENSG00000125845,20,6767664,6780280,1,BMP2,650
ENSG00000228888,20,7146467,7254202,-1,LINC01428,101929265
ENSG00000261249,20,7302056,7307432,-1,LOC101929288,101929288
ENSG00000278159,20,7371608,7371692,1,MIR8062,102465865
ENSG00000101323,20,7882981,7940474,-1,HAO1,54363
ENSG00000125827,20,7977348,8019829,-1,TMX4,56255
ENSG00000182621,20,8114453,8968360,1,PLCB1,23236
ENSG00000201348,20,8831186,8831393,1,RNU105B,26767
ENSG00000101333,20,9068763,9481242,1,PLCB4,5332
ENSG00000225988,20,9505180,9514998,-1,LAMP5-AS1,101929329
ENSG00000125869,20,9514358,9530524,1,LAMP5,24141
ENSG00000101349,20,9537389,9839041,-1,PAK7,57144
ENSG00000132623,20,9986126,10058303,1,ANKEF1,63926
ENSG00000227906,20,10021978,10368776,-1,SNAP25-AS1,100131208
ENSG00000132639,20,10218830,10307418,1,SNAP25,6616
ENSG00000125863,20,10401009,10434222,-1,MKKS,8195
ENSG00000149346,20,10435303,10636829,1,SLX4IP,128710
ENSG00000101384,20,10637684,10674107,-1,JAG1,182
ENSG00000273745,20,10649636,10649695,-1,MIR6870,102465525
ENSG00000232900,20,10875333,10909272,-1,LOC101929413,101929413
ENSG00000228422,20,11800463,11870715,-1,LINC00687,728450
ENSG00000132640,20,11890723,11926609,1,BTBD3,22903
ENSG00000233048,20,12865202,12952519,-1,LOC101929486,101929486
ENSG00000234265,20,12950338,12951627,1,LOC100505515,100505515
ENSG00000172296,20,13008979,13169103,1,SPTLC3,55304
ENSG00000101230,20,13221771,13300651,1,ISM1,140862
ENSG00000089123,20,13389392,13638940,-1,TASP1,55617
ENSG00000089048,20,13714322,13784886,-1,ESF1,51575
ENSG00000101247,20,13784950,13821582,1,NDUFAF5,79133
ENSG00000101251,20,13849247,13996443,-1,SEL1L2,80343
ENSG00000172264,20,13995369,16053197,1,MACROD2,140733
ENSG00000125848,20,14322988,14337616,-1,FLRT3,23767
ENSG00000227927,20,14554384,14636524,1,MACROD2-IT1,140848
ENSG00000235914,20,14884253,14929515,-1,MACROD2-AS1,100379174
ENSG00000089177,20,16272104,16573433,-1,KIF16B,55614
ENSG00000125870,20,16729961,16742563,1,SNRPB2,6629
ENSG00000125879,20,16748358,16770062,1,OTOR,56914
ENSG00000125851,20,17226107,17484578,1,PCSK2,5126
ENSG00000125864,20,17493905,17569220,-1,BFSP1,631
ENSG00000125868,20,17569863,17609919,1,DSTN,11034
ENSG00000125844,20,17613678,17682295,-1,RRBP1,6238
ENSG00000125888,20,17693672,17735871,1,BANF2,140836
ENSG00000089006,20,17941597,17968980,-1,SNX5,27131
ENSG00000125850,20,17956979,18059188,-1,OVOL2,58495
ENSG00000212232,20,17962710,17962946,-1,SNORD17,692086
ENSG00000125871,20,17968913,17991122,1,MGME1,92667
ENSG00000232838,20,18137873,18143169,1,PET117,100303755
ENSG00000149474,20,18138118,18188387,1,CSRP2BP,57325
ENSG00000125846,20,18288283,18316996,1,ZNF133,7692
ENSG00000237282,20,18379049,18381484,1,LINC00851,440757
ENSG00000089091,20,18383367,18467281,-1,DZANK1,55184
ENSG00000132664,20,18467127,18484643,1,POLR3F,10621
ENSG00000089050,20,18486540,18497243,-1,RBBP9,10741
ENSG00000101310,20,18507493,18561415,1,SEC23B,10483
ENSG00000125821,20,18567453,18763917,1,DTD1,92675
ENSG00000233993,20,18674395,18698709,-1,LOC101929526,101929526
ENSG00000132631,20,18813726,18814392,1,SCP2D1,140856
ENSG00000185052,20,19212646,19722937,1,SLC24A3,57419
ENSG00000179447,20,19242302,19284596,-1,LOC100130264,100130264
ENSG00000132669,20,19886521,20002457,1,RIN2,54453
ENSG00000173418,20,20017116,20033655,1,NAA20,51126
ENSG00000101343,20,20034368,20056046,-1,CRNKL1,51340
ENSG00000089101,20,20052514,20360702,1,CFAP61,26074
ENSG00000173404,20,20368121,20370949,1,INSM1,3642
ENSG00000188559,20,20389552,20712488,-1,RALGAPA2,57186
ENSG00000225127,20,21087604,21106358,-1,LOC105372556,105372556
ENSG00000088970,20,21125983,21246622,1,KIZ,55857
ENSG00000232712,20,21154023,21218289,-1,KIZ-AS1,101929591
ENSG00000088930,20,21303304,21389827,1,XRN2,22803
ENSG00000125816,20,21395367,21398028,-1,NKX2-4,644524
ENSG00000125820,20,21511010,21514026,-1,NKX2-2,4821
ENSG00000280350,20,21610787,21703585,-1,LOC101929608,101929608
ENSG00000125813,20,21705659,21718486,1,PAX1,5075
ENSG00000234435,20,22054090,22074654,1,LINC01432,100270679
ENSG00000225321,20,22263065,22284029,-1,LINC01427,101929663
ENSG00000204684,20,22371216,22471557,-1,LOC284788,284788
ENSG00000259974,20,22547671,22578642,-1,LINC00261,140828
ENSG00000125798,20,22581005,22585455,-1,FOXA2,3170
ENSG00000237396,20,22587522,22607517,-1,LINC01384,101929685
ENSG00000230400,20,22668484,22685344,-1,LOC105372566,105372566
ENSG00000132671,20,23035386,23036812,1,SSTR4,6754
ENSG00000178726,20,23045633,23049741,-1,THBD,7056
ENSG00000125810,20,23079349,23086340,-1,CD93,22918
ENSG00000233746,20,23125068,23132621,-1,LINC00656,200261
ENSG00000132661,20,23350736,23354777,1,NXT1,29107
ENSG00000125812,20,23362182,23373063,1,GZF1,64412
ENSG00000125814,20,23374519,23421519,-1,NAPB,63908
ENSG00000125823,20,23439685,23444930,1,CSTL1,128817
ENSG00000125831,20,23450403,23452857,-1,CST11,140880
ENSG00000125815,20,23491101,23496018,1,CST8,10047
ENSG00000204663,20,23519146,23542018,1,CST13P,164380
ENSG00000101435,20,23564732,23568749,-1,CST9L,128821
ENSG00000173335,20,23602410,23605876,-1,CST9,128822
ENSG00000101439,20,23626706,23638473,-1,CST3,1471
ENSG00000101441,20,23685640,23689040,-1,CST4,1472
ENSG00000170373,20,23747553,23751268,-1,CST1,1469
ENSG00000170369,20,23823769,23826731,-1,CST2,1470
ENSG00000170367,20,23875935,23879750,-1,CST5,1473
ENSG00000149435,20,23985050,23988779,-1,GGTLC1,92086
ENSG00000230133,20,24199767,24224588,1,FLJ33581,400839
ENSG00000101463,20,24469199,24666616,1,SYNDIG1,79953
ENSG00000077984,20,24949230,24959928,1,CST7,8530
ENSG00000101474,20,24962925,24992979,-1,APMAP,57136
ENSG00000154930,20,25006230,25058980,-1,ACSS1,84532
ENSG00000100987,20,25070885,25082365,-1,VSX1,30813
ENSG00000230725,20,25140789,25149258,-1,LOC284798,284798
ENSG00000197586,20,25195693,25226729,1,ENTPD6,955
ENSG00000100994,20,25248069,25298014,1,PYGB,5834
ENSG00000100997,20,25294743,25390983,-1,ABHD12,26090
ENSG00000101003,20,25407727,25452628,1,GINS1,9837
ENSG00000101004,20,25452705,25585517,-1,NINL,22981
ENSG00000170191,20,25612935,25624175,-1,NANP,140838
ENSG00000213742,20,25624045,25678074,1,ZNF337-AS1,102724826
ENSG00000130684,20,25674215,25696841,-1,ZNF337,26152
ENSG00000226465,20,25751218,25752761,1,LOC105372582,105372582
ENSG00000175170,20,25763466,25868225,-1,FAM182B,728882
ENSG00000226203,20,25955812,25969288,1,LOC101926955,101926955
ENSG00000125804,20,26054655,26086917,1,FAM182A,284800
ENSG00000240108,20,26103416,26114028,-1,NCOR1P1,149934
ENSG00000227195,20,26186920,26251526,-1,MIR663AHG,284801
ENSG00000273684,20,26208186,26208278,-1,MIR663A,724033
ENSG00000282826,20,28580709,28602664,-1,FRG1CP,100289097
ENSG00000215547,20,31257664,31259632,1,DEFB115,245929
ENSG00000215545,20,31303212,31308585,-1,DEFB116,245930
ENSG00000131068,20,31368618,31373923,1,DEFB118,117285
ENSG00000180483,20,31377164,31390603,-1,DEFB119,245932
ENSG00000204548,20,31404845,31412838,-1,DEFB121,245934
ENSG00000204547,20,31421436,31429180,-1,DEFB122,245935
ENSG00000180424,20,31440519,31450257,1,DEFB123,245936
ENSG00000180383,20,31465506,31476757,-1,DEFB124,245937
ENSG00000088320,20,31475293,31484905,1,REM1,28954
ENSG00000233354,20,31485778,31487574,1,LINC00028,140875
ENSG00000101294,20,31514428,31577923,1,HM13,81502
ENSG00000230613,20,31567707,31573263,-1,HM13-AS1,100874042
ENSG00000125968,20,31605283,31606515,1,ID1,3397
ENSG00000264395,20,31607186,31607240,1,MIR3193,100422904
ENSG00000131055,20,31637888,31645006,1,COX4I2,84701
ENSG00000171552,20,31664452,31723989,-1,BCL2L1,598
ENSG00000281376,20,31721507,31723409,1,ABALON,103021294
ENSG00000088325,20,31739271,31801805,1,TPX2,22974
ENSG00000101306,20,31819308,31834689,1,MYLK2,85366
ENSG00000179772,20,31844301,31845619,-1,FOXS1,2307
ENSG00000149599,20,31847637,31870747,-1,DUSP15,128853
ENSG00000131044,20,31870702,31944963,1,TTLL9,164395
ENSG00000088356,20,31944342,31952092,-1,PDRG1,81572
ENSG00000260903,20,31968002,32003387,1,XKR7,343702
ENSG00000101331,20,32010450,32032180,1,CCM2L,140706
ENSG00000101336,20,32052188,32101856,1,HCK,3055
ENSG00000101337,20,32109506,32167258,1,TM9SF4,9777
ENSG00000126003,20,32192503,32207791,-1,PLAGL2,5326
ENSG00000101346,20,32207880,32238667,1,POFUT1,23509
ENSG00000221667,20,32237795,32237847,1,MIR1825,100302183
ENSG00000101350,20,32277664,32335011,1,KIF3B,9371
ENSG00000171456,20,32358344,32439319,1,ASXL1,171023
ENSG00000197183,20,32443059,32585074,-1,NOL4L,140688
ENSG00000277301,20,32509959,32520285,1,LOC101929698,101929698
ENSG00000204393,20,32564992,32608893,1,LOC149950,149950
ENSG00000149600,20,32702691,32743997,-1,COMMD7,149951
ENSG00000088305,20,32762385,32809356,1,DNMT3B,1789
ENSG00000101367,20,32819893,32850405,1,MAPRE1,22919
ENSG00000215529,20,32858923,32961609,1,EFCAB8,388795
ENSG00000167098,20,32983773,33004433,-1,SUN5,140732
ENSG00000078898,20,33007600,33023709,1,BPIFB2,80341
ENSG00000167104,20,33031648,33044047,1,BPIFB6,128859
ENSG00000186190,20,33055424,33073628,1,BPIFB3,359710
ENSG00000186191,20,33079644,33111751,1,BPIFB4,149954
ENSG00000131050,20,33161768,33181412,1,BPIFA2,140683
ENSG00000183566,20,33193585,33210462,1,BPIFA4P,317716
ENSG00000131059,20,33217310,33227758,1,BPIFA3,128861
ENSG00000198183,20,33235995,33243311,1,BPIFA1,51297
ENSG00000125999,20,33273480,33309878,1,BPIFB1,92747
ENSG00000101391,20,33358839,33401561,-1,CDK5RAP1,51654
ENSG00000101400,20,33407955,33443892,-1,SNTA1,6640
ENSG00000078699,20,33490075,33650036,1,CBFA2T2,9139
ENSG00000125967,20,33657087,33674463,-1,NECAB3,63941
ENSG00000149609,20,33662284,33665619,1,C20orf144,128864
ENSG00000182584,20,33666498,33668525,1,ACTL10,170487
ENSG00000101412,20,33675683,33686404,-1,E2F1,1869
ENSG00000101417,20,33702754,33720319,-1,PXMP4,11264
ENSG00000131061,20,33731657,33792269,1,ZNF341,84905
ENSG00000230753,20,33787373,33811097,-1,ZNF341-AS1,101929746
ENSG00000101421,20,33811304,33854366,1,CHMP4B,128866
ENSG00000228265,20,33983052,33994357,-1,RALY-AS1,101926888
ENSG00000125970,20,33993646,34108308,1,RALY,22913
ENSG00000264616,20,34049119,34049190,1,MIR4755,100616434
ENSG00000125977,20,34088298,34112332,-1,EIF2S2,8894
ENSG00000101440,20,34194569,34269344,1,ASIP,434
ENSG00000101444,20,34280268,34311802,-1,AHCY,191
ENSG00000078747,20,34363235,34511393,1,ITCH,83737
ENSG00000207997,20,34466325,34466418,1,MIR644A,693229
ENSG00000125971,20,34516409,34540958,1,DYNLRB1,83658
ENSG00000101460,20,34546854,34560345,1,MAP1LC3A,84557
ENSG00000101464,20,34560542,34698790,-1,PIGU,128869
ENSG00000198646,20,34689097,34825649,-1,NCOA6,23054
ENSG00000078804,20,34704290,34713439,1,TP53INP2,58476
ENSG00000131067,20,34844720,34872860,-1,GGT7,2686
ENSG00000131069,20,34872146,34927962,1,ACSS2,55902
ENSG00000100983,20,34928430,34955817,-1,GSS,2937
ENSG00000078814,20,34975403,35002437,1,MYH7B,57644
ENSG00000207635,20,34990376,34990497,1,MIR499A,574501
ENSG00000100991,20,35002404,35092871,-1,TRPC4AP,26133
ENSG00000088298,20,35115357,35147364,-1,EDEM2,55741
ENSG00000101000,20,35172073,35216240,1,PROCR,10544
ENSG00000125966,20,35226654,35277000,1,MMP24,10893
ENSG00000242372,20,35278907,35284985,-1,EIF6,3692
ENSG00000235214,20,35285251,35285756,1,FAM83C-AS1,140846
ENSG00000125998,20,35285731,35292401,-1,FAM83C,128876
ENSG00000101019,20,35302566,35412141,-1,UQCC1,55245
ENSG00000125965,20,35433347,35454746,-1,GDF5,8200
ENSG00000221763,20,35453954,35454097,-1,MIR1289-1,100302125
ENSG00000126001,20,35455164,35519280,1,CEP250,11190
ENSG00000125975,20,35523186,35529652,-1,C20orf173,140873
ENSG00000125991,20,35542021,35557634,1,ERGIC3,51614
ENSG00000061656,20,35615892,35621049,1,SPAG4,6676
ENSG00000214078,20,35626031,35664956,-1,CPNE1,8904
ENSG00000244462,20,35648925,35664956,-1,RBM12,10137
ENSG00000244005,20,35668055,35699359,-1,NFS1,9054
ENSG00000125995,20,35699272,35700984,1,ROMO1,140823
ENSG00000131051,20,35703609,35742312,-1,RBM39,9584
ENSG00000025293,20,35771974,35950381,1,PHF20,51230
ENSG00000171222,20,35953617,35959472,-1,SCAND1,51282
ENSG00000149646,20,35954564,36030700,1,CNBD2,140894
ENSG00000260032,20,36045622,36050960,-1,LINC00657,647979
ENSG00000088367,20,36091504,36232799,1,EPB41L1,2036
ENSG00000131043,20,36236459,36270918,1,AAR2,25980
ENSG00000080845,20,36306336,36528637,1,DLGAP4,22839
ENSG00000232907,20,36507702,36573391,-1,DLGAP4-AS1,101926987
ENSG00000101335,20,36541484,36551447,1,MYL9,10398
ENSG00000118707,20,36573488,36593950,1,TGIF2,60436
ENSG00000259399,20,36574553,36612384,1,TGIF2-C20orf24,100527943
ENSG00000101084,20,36605734,36612557,1,C20orf24,55969
ENSG00000101082,20,36612318,36646216,-1,SLA2,84174
ENSG00000101079,20,36651766,36746078,-1,NDRG3,57446
ENSG00000149636,20,36751791,36773818,-1,DSN1,79980
ENSG00000149639,20,36777442,36863686,-1,SOGA1,140710
ENSG00000101342,20,36876121,36894235,1,TLDC2,140711
ENSG00000101347,20,36890229,36951843,-1,SAMHD1,25939
ENSG00000080839,20,36996349,37095995,-1,RBL1,5933
ENSG00000101353,20,37101226,37179588,-1,MROH8,140699
ENSG00000118705,20,37178410,37241623,1,RPN2,6185
ENSG00000118702,20,37251082,37261835,-1,GHRH,2691
ENSG00000101363,20,37289638,37317260,1,MANBAL,63905
ENSG00000197122,20,37344685,37406050,1,SRC,6714
ENSG00000166619,20,37492472,37527931,-1,BLCAP,10904
ENSG00000053438,20,37521215,37523693,1,NNAT,4826
ENSG00000225759,20,37619298,37623119,-1,LINC00489,100861522
ENSG00000204117,20,37676910,37683234,1,LOC100287792,100287792
ENSG00000132792,20,37693955,37872129,1,CTNNBL1,56259
ENSG00000132821,20,37903104,37945350,1,VSTM2L,128434
ENSG00000101407,20,37983007,38033468,-1,TTI1,9675
ENSG00000101413,20,38033546,38127780,1,RPRD1B,58490
ENSG00000198959,20,38127387,38166578,-1,TGM2,7052
ENSG00000149633,20,38210488,38260772,-1,KIAA1755,85449
ENSG00000101425,20,38260149,38337505,1,BPI,671
ENSG00000129988,20,38346356,38377023,1,LBP,3929
ENSG00000225091,20,38427309,38427442,-1,SNORA71A,26777
ENSG00000201512,20,38429670,38429803,-1,SNORA71C,677839
ENSG00000200354,20,38433865,38433998,-1,SNORA71D,677840
ENSG00000174365,20,38446578,38450921,1,SNHG11,128439
ENSG00000199266,20,38449370,38449503,1,SNORA60,677837
ENSG00000170471,20,38472816,38578861,1,RALGAPB,57148
ENSG00000182035,20,38581195,38588463,1,ADIG,149685
ENSG00000124143,20,38601934,38651035,1,ARHGAP40,343578
ENSG00000101438,20,38724462,38729372,1,SLC32A1,140679
ENSG00000101442,20,38748442,38772520,1,ACTR5,79913
ENSG00000101445,20,38805705,38923024,1,PPP1R16B,26051
ENSG00000101447,20,38926312,38953106,1,FAM83D,81610
ENSG00000101452,20,38962299,39039723,1,DHX35,60625
ENSG00000230324,20,39213777,39224748,-1,LOC339568,339568
ENSG00000237767,20,40004477,40008529,1,LINC01370,100505663
ENSG00000204103,20,40685848,40689240,-1,MAFB,9935
ENSG00000198900,20,41028818,41124487,1,TOP1,7150
ENSG00000124181,20,41136960,41196801,1,PLCG1,5335
ENSG00000276169,20,41169023,41169078,1,MIR6871,102466912
ENSG00000174306,20,41178448,41317672,-1,ZHX3,23051
ENSG00000132793,20,41340920,41360582,1,LPIN3,64900
ENSG00000183798,20,41359966,41366827,-1,EMILIN3,90187
ENSG00000124177,20,41402101,41618494,-1,CHD6,84181
ENSG00000196090,20,42072752,43189970,-1,PTPRT,11122
ENSG00000229042,20,42685404,42688562,1,LOC101927159,101927159
ENSG00000227599,20,42968743,42971492,1,LOC101927138,101927138
ENSG00000124193,20,43457928,43464247,1,SRSF6,6431
ENSG00000185513,20,43507680,43550950,1,L3MBTL1,26013
ENSG00000101049,20,43558968,43588237,1,SGK2,10110
ENSG00000101052,20,43590931,43647296,1,IFT52,51098
ENSG00000101057,20,43667019,43716496,1,MYBL2,4605
ENSG00000124196,20,43726164,43726998,-1,GTSF1L,149699
ENSG00000124191,20,43914864,44069616,1,TOX2,84969
ENSG00000149596,20,44111695,44187578,-1,JPH2,57158
ENSG00000132823,20,44196496,44210791,-1,OSER1,51526
ENSG00000223891,20,44210960,44226027,1,OSER1-AS1,100505783
ENSG00000124194,20,44247099,44280917,1,GDAP1L1,78997
ENSG00000197296,20,44302838,44311169,-1,FITM2,128486
ENSG00000101074,20,44336986,44351235,1,R3HDML,140902
ENSG00000101076,20,44355700,44434596,1,HNF4A,3172
ENSG00000229005,20,44372746,44395706,-1,HNF4A-AS1,101927219
ENSG00000266151,20,44408120,44408203,1,MIR3646,100500813
ENSG00000237907,20,44448777,44450092,-1,LINC01430,101927242
ENSG00000168746,20,44451984,44465344,-1,LINC01620,140834
ENSG00000124120,20,44475886,44494603,1,TTPAL,79183
ENSG00000132824,20,44496221,44522109,-1,SERINC3,10955
ENSG00000168734,20,44531785,44624247,1,PKIG,11142
ENSG00000196839,20,44619522,44652233,-1,ADA,100
ENSG00000064205,20,44714844,44728509,1,WISP2,8839
ENSG00000124249,20,44745780,44752313,1,KCNK15,60598
ENSG00000101098,20,44751808,44810338,-1,RIMS4,140730
ENSG00000166913,20,44885676,44908532,1,YWHAB,7529
ENSG00000101104,20,44910062,44959035,1,PABPC1L,80336
ENSG00000025772,20,44942130,44960486,-1,TOMM34,10953
ENSG00000227477,20,44963794,44966402,-1,STK4-AS1,100505826
ENSG00000101109,20,44966474,45079959,1,STK4,6789
ENSG00000124134,20,45092310,45101112,-1,KCNS1,3787
ENSG00000175121,20,45109452,45115172,-1,WFDC5,149708
ENSG00000168703,20,45123425,45124465,-1,WFDC12,128488
ENSG00000124102,20,45174876,45176544,1,PI3,5266
ENSG00000124233,20,45206997,45209772,1,SEMG1,6406
ENSG00000124157,20,45221300,45224458,1,SEMG2,6407
ENSG00000124107,20,45252239,45254564,-1,SLPI,6590
ENSG00000124159,20,45293445,45308529,-1,MATN4,8785
ENSG00000124232,20,45306851,45317824,1,RBPJL,11317
ENSG00000124145,20,45325288,45348424,-1,SDC4,6385
ENSG00000204070,20,45361937,45376798,1,SYS1,90196
ENSG00000124251,20,45372563,45407889,-1,TP53TG5,27296
ENSG00000244274,20,45406057,45410610,1,DBNDD2,55861
ENSG00000124155,20,45416077,45426244,1,PIGT,51604
ENSG00000273555,20,45425510,45425573,1,MIR6812,102465487
ENSG00000101443,20,45469706,45481532,1,WFDC2,10406
ENSG00000101446,20,45512461,45515624,-1,SPINT3,10816
ENSG00000243543,20,45534196,45539495,-1,WFDC6,140870
ENSG00000249139,20,45536986,45547426,-1,EPPIN-WFDC6,100526773
